id,CustomerNumber,item_id,description,quantity_used,delivery_frequency,delivery_day,billing_type,billing_frequency,customer_price,unit_price,billing_percentage,auto_soil_count,last_delivery_date
1222,283613,87399023,MOP-WET-TUBE-MF-BL-L,1,Weekly,1,,Monthly,,,,,
1223,290906,87399023,MOP-WET-TUBE-MF-BL-L,2,Weekly,1,,Monthly,,,,,
1224,317105,87399023,MOP-WET-TUBE-MF-BL-L,1,Weekly,1,,Monthly,,,,,
1225,317106,87399023,MOP-WET-TUBE-MF-BL-L,2,Weekly,1,,Monthly,,,,,
1226,290906,94030000,Hosp-Blkt-Flnhb-Sand,16,Weekly,1,,Monthly,,,,,
1227,290906,94776615,Sheet-Sngle-Hlthcare,16,Weekly,1,,Monthly,,,,,
1228,290906,94778237,Sht-Knit-Contour-Wh,16,Weekly,1,,Monthly,,,,,
1229,290906,94980000,Washcloth-Hospital,50,Weekly,1,,Monthly,,,,,
1230,315825,1100000,Apron-Bib-Cot-Royblu,10,Weekly,5,,Monthly,,,,,
1231,288140,1640000,APRON-BIB-POLY-BLACK,80,Weekly,5,,Monthly,,,,,
1232,288141,1640000,APRON-BIB-POLY-BLACK,130,Weekly,5,,Monthly,,,,,
1233,301567,11100000,GRILL-PAD,25,Weekly,5,,Monthly,,,,,
1234,315825,11100000,GRILL-PAD,10,Weekly,5,,Monthly,,,,,
1235,286457,11281619,TOWEL-BARMOP-BLSTR,20,Weekly,5,,Monthly,,,,,
1236,288140,11281619,TOWEL-BARMOP-BLSTR,40,Weekly,5,,Monthly,,,,,
1237,288141,11281619,TOWEL-BARMOP-BLSTR,600,Weekly,5,,Monthly,,,,,
1238,296940,11281619,TOWEL-BARMOP-BLSTR,120,Weekly,5,,Monthly,,,,,
1239,299003,11281619,TOWEL-BARMOP-BLSTR,25,Weekly,5,,Monthly,,,,,
1240,301767,11281619,TOWEL-BARMOP-BLSTR,150,Weekly,5,,Monthly,,,,,
1241,301567,11720000,Towel-Kitchen,75,Weekly,5,,Monthly,,,,,
1242,301767,11720000,Towel-Kitchen,200,Weekly,5,,Monthly,,,,,
1243,304262,11720000,Towel-Kitchen,40,Weekly,5,,Monthly,,,,,
1244,315825,11720000,Towel-Kitchen,40,Weekly,5,,Monthly,,,,,
1245,300482,12240000,Towel-Shop-Dyed,200,Weekly,5,,Monthly,,,,,
1246,300482,12940000,COVER-FENDER-AUTO,2,Weekly,5,,Monthly,,,,,
1247,314859,14200002,Twl-Micro-Grn-15x16 ,59,Weekly,5,,Monthly,,,,,
1248,288140,70424200,"DUST MOP-42""-GREEN",2,Weekly,5,,Monthly,,,,,
1249,296940,70622400,Dust Mop-24 Untreate,2,Weekly,5,,Monthly,,,,,
1250,299003,70622400,Dust Mop-24 Untreate,1,Weekly,5,,Monthly,,,,,
1251,314859,70622400,Dust Mop-24 Untreate,3,Weekly,5,,Monthly,,,,,
1252,286457,70743200,Wet Mop-Extra Large ,2,Weekly,5,,Monthly,,,,,
1253,288140,70743200,Wet Mop-Extra Large ,18,Weekly,5,,Monthly,,,,,
1254,301567,74880406,Mat-Logo-4x6        ,1,Weekly,5,,Monthly,,,,,
1255,286457,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,5,,Monthly,,,,,
1256,296940,76080304,MAT-NY/RB-OX GRY-3X4,2,Weekly,5,,Monthly,,,,,
1257,300480,76080304,MAT-NY/RB-OX GRY-3X4,3,Weekly,5,,Monthly,,,,,
1258,301767,76080304,MAT-NY/RB-OX GRY-3X4,3,Weekly,5,,Monthly,,,,,
1259,304262,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,5,,Monthly,,,,,
1260,301767,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,5,,Monthly,,,,,
1261,304262,76080310,MAT-NY/RB-OX GRY3X10,2,Weekly,5,,Monthly,,,,,
1262,256452,76080406,MAT-NY/RB-OX GRY-4X6,2,Weekly,5,,Monthly,,,,,
1263,288140,76080406,MAT-NY/RB-OX GRY-4X6,2,Weekly,5,,Monthly,,,,,
1264,296940,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,5,,Monthly,,,,,
1265,300480,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,5,,Monthly,,,,,
1266,301767,76080406,MAT-NY/RB-OX GRY-4X6,2,Weekly,5,,Monthly,,,,,
1267,304262,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,5,,Monthly,,,,,
1268,315825,76080406,MAT-NY/RB-OX GRY-4X6,2,Weekly,5,,Monthly,,,,,
1269,301767,76280406,MAT-OXF GRY-MHL-4X6,1,Weekly,5,,Monthly,,,,,
1270,300482,80101100,TOWEL-ROLL-BLUE-LRG,1,Weekly,5,,Monthly,,,,,
1271,299003,80121100,TOWEL-ROLL-WHITE-LRG,1,Weekly,5,,Monthly,,,,,
1272,296940,87399023,MOP-WET-TUBE-MF-BL-L,4,Weekly,5,,Monthly,,,,,
1273,299003,87399023,MOP-WET-TUBE-MF-BL-L,1,Weekly,5,,Monthly,,,,,
1274,301567,87399023,MOP-WET-TUBE-MF-BL-L,12,Weekly,5,,Monthly,,,,,
1275,314859,87399023,MOP-WET-TUBE-MF-BL-L,3,Weekly,5,,Monthly,,,,,
1276,315825,87399023,MOP-WET-TUBE-MF-BL-L,2,Weekly,5,,Monthly,,,,,
1277,318787,1500000,APRON-BIB-SPUN-WHITE,60,Weekly,2,,Monthly,,,,,
1278,296918,1640000,APRON-BIB-POLY-BLACK,20,Weekly,2,,Monthly,,,,,
1279,307691,1640000,APRON-BIB-POLY-BLACK,20,Weekly,2,,Monthly,,,,,
1280,320947,1640000,APRON-BIB-POLY-BLACK,20,Weekly,2,,Monthly,,,,,
1281,321728,7244000,Hyperbaric-Pat-Gown,10,Weekly,2,,Monthly,,,,,
1282,321728,7244234,Hyperbaric-Plw Slip,20,Weekly,2,,Monthly,,,,,
1283,321728,7246604,Hyperbaric-Twin Sht,55,Weekly,2,,Monthly,,,,,
1284,321728,7247090,Hyperbaric-Bath Blnk,20,Weekly,2,,Monthly,,,,,
1285,296918,11100000,GRILL-PAD,10,Weekly,2,,Monthly,,,,,
1286,307691,11100000,GRILL-PAD,20,Weekly,2,,Monthly,,,,,
1287,261258,11281619,TOWEL-BARMOP-BLSTR,60,Weekly,2,,Monthly,,,,,
1288,296918,11281619,TOWEL-BARMOP-BLSTR,120,Weekly,2,,Monthly,,,,,
1289,299924,11281619,TOWEL-BARMOP-BLSTR,100,Weekly,2,,Monthly,,,,,
1290,307691,11281619,TOWEL-BARMOP-BLSTR,120,Weekly,2,,Monthly,,,,,
1291,317650,11281619,TOWEL-BARMOP-BLSTR,60,Weekly,2,,Monthly,,,,,
1292,318787,11281619,TOWEL-BARMOP-BLSTR,300,Weekly,2,,Monthly,,,,,
1293,320843,11281619,TOWEL-BARMOP-BLSTR,20,Weekly,2,,Monthly,,,,,
1294,320947,11281619,TOWEL-BARMOP-BLSTR,60,Weekly,2,,Monthly,,,,,
1295,210370,11601837,TOWEL-FACE,5,Weekly,2,,Monthly,,,,,
1296,296977,11601837,TOWEL-FACE,300,Weekly,2,,Monthly,,,,,
1297,299939,11601837,TOWEL-FACE,40,Weekly,2,,Monthly,,,,,
1298,319580,11601837,TOWEL-FACE,40,Weekly,2,,Monthly,,,,,
1299,296918,11720000,Towel-Kitchen,175,Weekly,2,,Monthly,,,,,
1300,307691,11720000,Towel-Kitchen,300,Weekly,2,,Monthly,,,,,
1301,278815,11920000,Towel-Steam-Bar,20,Weekly,2,,Monthly,,,,,
1302,278815,12240000,Towel-Shop-Dyed,50,Weekly,2,,Monthly,,,,,
1303,296918,14200003,TWL-MICRO-YLW-15X16,20,Weekly,2,,Monthly,,,,,
1304,299937,14200003,TWL-MICRO-YLW-15X16,200,Weekly,2,,Monthly,,,,,
1305,321728,14200003,TWL-MICRO-YLW-15X16,10,Weekly,2,,Monthly,,,,,
1306,308074,14200006,TWL-MICRO-GRN-15X25,50,Weekly,2,,Monthly,,,,,
1307,244613,40304234,SLIP-P-42X36,50,Weekly,2,,Monthly,,,,,
1308,244613,40766615,SHEET-SNGL-DC-66X115,20,Weekly,2,,Monthly,,,,,
1309,299939,40766615,SHEET-SNGL-DC-66X115,40,Weekly,2,,Monthly,,,,,
1310,319580,40766615,SHEET-SNGL-DC-66X115,100,Weekly,2,,Monthly,,,,,
1311,210370,41340000,Towel-Bath-Jumbo,5,Weekly,2,,Monthly,,,,,
1312,244613,41340000,Towel-Bath-Jumbo,20,Weekly,2,,Monthly,,,,,
1313,278815,41340000,Towel-Bath-Jumbo,20,Weekly,2,,Monthly,,,,,
1314,321728,41340000,Towel-Bath-Jumbo,5,Weekly,2,,Monthly,,,,,
1315,244613,41820000,WASH CLOTH,50,Weekly,2,,Monthly,,,,,
1316,319580,41820000,WASH CLOTH,50,Weekly,2,,Monthly,,,,,
1317,321728,41820000,WASH CLOTH,15,Weekly,2,,Monthly,,,,,
1318,210370,44300000,LNDRY BG-BIO HAZ-YLW,1,Weekly,2,,Monthly,,,,,
1319,307691,53508585,Cloth-P-White-85x85 ,20,Weekly,2,,Monthly,,,,,
1320,307691,56252020,Napkin-Caravl-Forgrn,600,Weekly,2,,Monthly,,,,,
1321,317650,70542400,Dust Mop-24         ,1,Weekly,2,,Monthly,,,,,
1322,299937,70622400,Dust Mop-24 Untreate,9,Weekly,2,,Monthly,,,,,
1323,320947,70622400,Dust Mop-24 Untreate,1,Weekly,2,,Monthly,,,,,
1324,299937,70623600,Dust Mop-36 Untreate,9,Weekly,2,,Monthly,,,,,
1325,318787,70623600,Dust Mop-36 Untreate,2,Weekly,2,,Monthly,,,,,
1326,244613,70701800,"MICRO F MOP-18""",20,Weekly,2,,Monthly,,,,,
1327,282117,70701800,"MICRO F MOP-18""",10,Weekly,2,,Monthly,,,,,
1328,299937,70701800,"MICRO F MOP-18""",100,Weekly,2,,Monthly,,,,,
1329,278815,70742400,WET MOP-LARGE,2,Weekly,2,,Monthly,,,,,
1330,296918,70742400,WET MOP-LARGE,4,Weekly,2,,Monthly,,,,,
1331,318787,70742400,WET MOP-LARGE,5,Weekly,2,,Monthly,,,,,
1332,299937,74000406,Mat-Graphic-4x6,1,Weekly,2,,Monthly,,,,,
1333,261258,76000406,Mat-Custom-Logo-4x6 ,1,Weekly,2,,Monthly,,,,,
1334,261258,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,2,,Monthly,,,,,
1335,307691,76080304,MAT-NY/RB-OX GRY-3X4,2,Weekly,2,,Monthly,,,,,
1336,278815,76080310,MAT-NY/RB-OX GRY3X10,2,Weekly,2,,Monthly,,,,,
1337,307691,76080310,MAT-NY/RB-OX GRY3X10,2,Weekly,2,,Monthly,,,,,
1338,317650,76080310,MAT-NY/RB-OX GRY3X10,3,Weekly,2,,Monthly,,,,,
1339,320947,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,2,,Monthly,,,,,
1340,278815,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,2,,Monthly,,,,,
1341,320947,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,2,,Monthly,,,,,
1342,299937,76280406,MAT-OXF GRY-MHL-4X6,3,Weekly,2,,Monthly,,,,,
1343,261258,87399023,MOP-WET-TUBE-MF-BL-L,1,Weekly,2,,Monthly,,,,,
1344,308074,87399023,MOP-WET-TUBE-MF-BL-L,3,Weekly,2,,Monthly,,,,,
1345,317650,87399023,MOP-WET-TUBE-MF-BL-L,3,Weekly,2,,Monthly,,,,,
1346,320843,87399023,MOP-WET-TUBE-MF-BL-L,1,Weekly,2,,Monthly,,,,,
1347,320947,87399023,MOP-WET-TUBE-MF-BL-L,2,Weekly,2,,Monthly,,,,,
1348,244613,87399025,MOP-WET-TUBE-MF-GR-L,25,Weekly,2,,Monthly,,,,,
1349,299937,87399025,MOP-WET-TUBE-MF-GR-L,30,Weekly,2,,Monthly,,,,,
1350,210370,94020000,BLANKET-BATH,3,Weekly,2,,Monthly,,,,,
1351,244613,94020000,BLANKET-BATH,60,Weekly,2,,Monthly,,,,,
1352,282117,94020000,BLANKET-BATH,60,Weekly,2,,Monthly,,,,,
1353,299924,94020000,BLANKET-BATH,10,Weekly,2,,Monthly,,,,,
1354,244613,94650000,Towel-Surgical      ,50,Weekly,2,,Monthly,,,,,
1355,244613,94740000,Sheet-Draw - Hosp,10,Weekly,2,,Monthly,,,,,
1356,244613,94790000,Sheet-Semi Fit Top,25,Weekly,2,,Monthly,,,,,
1357,319580,94890000,Cape-Mammography,30,Weekly,2,,Monthly,,,,,
1358,244613,94910000,Pad-Incont-Hospital,20,Weekly,2,,Monthly,,,,,
1359,244613,95120000,GOWN-IV-PRINT,20,Weekly,2,,Monthly,,,,,
1360,282117,95150000,Gown-Patient-Print,10,Weekly,2,,Monthly,,,,,
1361,299939,95150000,Gown-Patient-Print,20,Weekly,2,,Monthly,,,,,
1362,319580,95150000,Gown-Patient-Print,60,Weekly,2,,Monthly,,,,,
1363,319580,99860000,Laundrybag-Biohazard,15,Weekly,2,,Monthly,,,,,
1364,170661,1500000,APRON-BIB-SPUN-WHITE,10,Weekly,3,,Monthly,,,,,
1365,280206,1500000,APRON-BIB-SPUN-WHITE,4,Weekly,3,,Monthly,,,,,
1366,170661,1640000,APRON-BIB-POLY-BLACK,40,Weekly,3,,Monthly,,,,,
1367,241768,1640000,APRON-BIB-POLY-BLACK,80,Weekly,3,,Monthly,,,,,
1368,254647,1640000,APRON-BIB-POLY-BLACK,20,Weekly,3,,Monthly,,,,,
1369,299212,1640000,APRON-BIB-POLY-BLACK,30,Weekly,3,,Monthly,,,,,
1370,311386,1640000,APRON-BIB-POLY-BLACK,5,Weekly,3,,Monthly,,,,,
1371,320741,1640000,APRON-BIB-POLY-BLACK,10,Weekly,3,,Monthly,,,,,
1372,300115,2410000,APRN-BISTRO-SPUN-BLK,5,Weekly,3,,Monthly,,,,,
1373,171271,2600000,APRON-4WAY-DC-WHITE,10,Weekly,3,,Monthly,,,,,
1374,282015,2600000,APRON-4WAY-DC-WHITE,20,Weekly,3,,Monthly,,,,,
1375,170661,11100000,GRILL-PAD,25,Weekly,3,,Monthly,,,,,
1376,171271,11100000,GRILL-PAD,15,Weekly,3,,Monthly,,,,,
1377,241768,11100000,GRILL-PAD,50,Weekly,3,,Monthly,,,,,
1378,254647,11100000,GRILL-PAD,10,Weekly,3,,Monthly,,,,,
1379,300115,11100000,GRILL-PAD,5,Weekly,3,,Monthly,,,,,
1380,170661,11281619,TOWEL-BARMOP-BLSTR,100,Weekly,3,,Monthly,,,,,
1381,171271,11281619,TOWEL-BARMOP-BLSTR,80,Weekly,3,,Monthly,,,,,
1382,241768,11281619,TOWEL-BARMOP-BLSTR,420,Weekly,3,,Monthly,,,,,
1383,252622,11281619,TOWEL-BARMOP-BLSTR,100,Weekly,3,,Monthly,,,,,
1384,273027,11281619,TOWEL-BARMOP-BLSTR,20,Weekly,3,,Monthly,,,,,
1385,274371,11281619,TOWEL-BARMOP-BLSTR,60,Weekly,3,,Monthly,,,,,
1386,276615,11281619,TOWEL-BARMOP-BLSTR,70,Weekly,3,,Monthly,,,,,
1387,282015,11281619,TOWEL-BARMOP-BLSTR,300,Weekly,3,,Monthly,,,,,
1388,285936,11281619,TOWEL-BARMOP-BLSTR,20,Weekly,3,,Monthly,,,,,
1389,288143,11281619,TOWEL-BARMOP-BLSTR,20,Weekly,3,,Monthly,,,,,
1390,299212,11281619,TOWEL-BARMOP-BLSTR,150,Weekly,3,,Monthly,,,,,
1391,300115,11281619,TOWEL-BARMOP-BLSTR,300,Weekly,3,,Monthly,,,,,
1392,305647,11281619,TOWEL-BARMOP-BLSTR,60,Weekly,3,,Monthly,,,,,
1393,310145,11281619,TOWEL-BARMOP-BLSTR,300,Weekly,3,,Monthly,,,,,
1394,311386,11281619,TOWEL-BARMOP-BLSTR,40,Weekly,3,,Monthly,,,,,
1395,320741,11281619,TOWEL-BARMOP-BLSTR,140,Weekly,3,,Monthly,,,,,
1396,321143,11281619,TOWEL-BARMOP-BLSTR,60,Weekly,3,,Monthly,,,,,
1397,322342,11281619,TOWEL-BARMOP-BLSTR,10,Weekly,3,,Monthly,,,,,
1398,280206,11601837,TOWEL-FACE,10,Weekly,3,,Monthly,,,,,
1399,306381,11601837,TOWEL-FACE,15,Weekly,3,,Monthly,,,,,
1400,170661,11720000,Towel-Kitchen,100,Weekly,3,,Monthly,,,,,
1401,171271,11720000,Towel-Kitchen,75,Weekly,3,,Monthly,,,,,
1402,254647,11720000,Towel-Kitchen,100,Weekly,3,,Monthly,,,,,
1403,273027,11720000,Towel-Kitchen,25,Weekly,3,,Monthly,,,,,
1404,274371,11720000,Towel-Kitchen,10,Weekly,3,,Monthly,,,,,
1405,285936,11720000,Towel-Kitchen,50,Weekly,3,,Monthly,,,,,
1406,288143,11720000,Towel-Kitchen,25,Weekly,3,,Monthly,,,,,
1407,299212,11720000,Towel-Kitchen,150,Weekly,3,,Monthly,,,,,
1408,311386,11720000,Towel-Kitchen,25,Weekly,3,,Monthly,,,,,
1409,321143,11720000,Towel-Kitchen,75,Weekly,3,,Monthly,,,,,
1410,322342,11720000,Towel-Kitchen,25,Weekly,3,,Monthly,,,,,
1411,280206,12301818,TOWEL-SHOP-WHITE,10,Weekly,3,,Monthly,,,,,
1412,300115,22982000,CT CHEF WK BLK CV MD,33,Weekly,3,,Monthly,,,,,
1413,300115,22983000,CT CHEF WK CV BLK LG,44,Weekly,3,,Monthly,,,,,
1414,300115,22984000,CT CHEF WK BLK CV XL,55,Weekly,3,,Monthly,,,,,
1415,306381,40766604,Sheet-72-Single-D/C,15,Weekly,3,,Monthly,,,,,
1416,264305,41669525,TWL- BEAUTY STM-BLK,200,Weekly,3,,Monthly,,,,,
1417,171271,52366161,Cloth-P-Burgndy61x61,25,Weekly,3,,Monthly,,,,,
1418,171271,52625212,Cloth-P-Ivory-54x120,5,Weekly,3,,Monthly,,,,,
1419,171271,52626161,Cloth-P-Ivory-61x61 ,5,Weekly,3,,Monthly,,,,,
1420,282015,52626161,Cloth-P-Ivory-61x61 ,10,Weekly,3,,Monthly,,,,,
1421,311386,53505252,Cloth-P-White-52x52 ,5,Weekly,3,,Monthly,,,,,
1422,273027,56102020,NAPKIN-BLK SPUN POLY,200,Weekly,3,,Monthly,,,,,
1423,300115,56102020,NAPKIN-BLK SPUN POLY,1000,Weekly,3,,Monthly,,,,,
1424,321143,56102020,NAPKIN-BLK SPUN POLY,400,Weekly,3,,Monthly,,,,,
1425,322342,56102020,NAPKIN-BLK SPUN POLY,100,Weekly,3,,Monthly,,,,,
1426,300115,56105212,Cl-Caravel-Blk-52120,5,Weekly,3,,Monthly,,,,,
1427,322342,56105252,CL-CARAVEL-BLK-52X52,75,Weekly,3,,Monthly,,,,,
1428,171271,56392020,Napkin-Caravel-Ivory,175,Weekly,3,,Monthly,,,,,
1429,282015,56395252,Cl-Carvl-Ivory-52x52,10,Weekly,3,,Monthly,,,,,
1430,311386,56502020,Napkin-Caravel-Navy,200,Weekly,3,,Monthly,,,,,
1431,311386,56652020,Napkin-Caravel-Red,300,Weekly,3,,Monthly,,,,,
1432,288143,70622400,Dust Mop-24 Untreate,1,Weekly,3,,Monthly,,,,,
1433,320741,70623600,Dust Mop-36 Untreate,2,Weekly,3,,Monthly,,,,,
1434,241768,76080304,MAT-NY/RB-OX GRY-3X4,2,Weekly,3,,Monthly,,,,,
1435,280206,76080304,MAT-NY/RB-OX GRY-3X4,5,Weekly,3,,Monthly,,,,,
1436,320741,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,3,,Monthly,,,,,
1437,170661,76080310,MAT-NY/RB-OX GRY3X10,5,Weekly,3,,Monthly,,,,,
1438,241768,76080310,MAT-NY/RB-OX GRY3X10,3,Weekly,3,,Monthly,,,,,
1439,310145,76080310,MAT-NY/RB-OX GRY3X10,4,Weekly,3,,Monthly,,,,,
1440,320741,76080310,MAT-NY/RB-OX GRY3X10,2,Weekly,3,,Monthly,,,,,
1441,252622,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,3,,Monthly,,,,,
1442,282183,76080406,MAT-NY/RB-OX GRY-4X6,3,Weekly,3,,Monthly,,,,,
1443,320741,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,3,,Monthly,,,,,
1444,321143,76080406,MAT-NY/RB-OX GRY-4X6,2,Weekly,3,,Monthly,,,,,
1445,170661,87399023,MOP-WET-TUBE-MF-BL-L,4,Weekly,3,,Monthly,,,,,
1446,241768,87399023,MOP-WET-TUBE-MF-BL-L,10,Weekly,3,,Monthly,,,,,
1447,252622,87399023,MOP-WET-TUBE-MF-BL-L,1,Weekly,3,,Monthly,,,,,
1448,254647,87399023,MOP-WET-TUBE-MF-BL-L,6,Weekly,3,,Monthly,,,,,
1449,274371,87399023,MOP-WET-TUBE-MF-BL-L,1,Weekly,3,,Monthly,,,,,
1450,288143,87399023,MOP-WET-TUBE-MF-BL-L,1,Weekly,3,,Monthly,,,,,
1451,299212,87399023,MOP-WET-TUBE-MF-BL-L,5,Weekly,3,,Monthly,,,,,
1452,300115,87399023,MOP-WET-TUBE-MF-BL-L,2,Weekly,3,,Monthly,,,,,
1453,310145,87399023,MOP-WET-TUBE-MF-BL-L,3,Weekly,3,,Monthly,,,,,
1454,311386,87399023,MOP-WET-TUBE-MF-BL-L,2,Weekly,3,,Monthly,,,,,
1455,320741,87399023,MOP-WET-TUBE-MF-BL-L,2,Weekly,3,,Monthly,,,,,
1456,321143,87399023,MOP-WET-TUBE-MF-BL-L,2,Weekly,3,,Monthly,,,,,
1457,322342,87399023,MOP-WET-TUBE-MF-BL-L,1,Weekly,3,,Monthly,,,,,
1458,321143,87399050,CLTH-MF-AP-GRN-16,75,Weekly,3,,Monthly,,,,,
1459,298952,1640000,APRON-BIB-POLY-BLACK,120,Weekly,4,,Monthly,,,,,
1460,316737,1640000,APRON-BIB-POLY-BLACK,20,Weekly,4,,Monthly,,,,,
1461,318323,1640000,APRON-BIB-POLY-BLACK,20,Weekly,4,,Monthly,,,,,
1462,316737,11100000,GRILL-PAD,20,Weekly,4,,Monthly,,,,,
1463,318323,11100000,GRILL-PAD,10,Weekly,4,,Monthly,,,,,
1464,294022,11281619,TOWEL-BARMOP-BLSTR,20,Weekly,4,,Monthly,,,,,
1465,298952,11281619,TOWEL-BARMOP-BLSTR,100,Weekly,4,,Monthly,,,,,
1466,313799,11281619,TOWEL-BARMOP-BLSTR,20,Weekly,4,,Monthly,,,,,
1467,316737,11281619,TOWEL-BARMOP-BLSTR,100,Weekly,4,,Monthly,,,,,
1468,318323,11281619,TOWEL-BARMOP-BLSTR,100,Weekly,4,,Monthly,,,,,
1469,320040,11281619,TOWEL-BARMOP-BLSTR,60,Weekly,4,,Monthly,,,,,
1470,294022,11720000,Towel-Kitchen,10,Weekly,4,,Monthly,,,,,
1471,298952,11720000,Towel-Kitchen,200,Weekly,4,,Monthly,,,,,
1472,316737,11720000,Towel-Kitchen,100,Weekly,4,,Monthly,,,,,
1473,293115,12221818,Towel-Shop-Blue,200,Weekly,4,,Monthly,,,,,
1474,301994,12240000,Towel-Shop-Dyed,50,Weekly,4,,Monthly,,,,,
1475,320040,14200002,Twl-Micro-Grn-15x16 ,40,Weekly,4,,Monthly,,,,,
1476,311253,40789015,SHEET-90-QUEEN-D/C,40,Weekly,4,,Monthly,,,,,
1477,312151,40790815,SHEET-108-KING-D/C,70,Weekly,4,,Monthly,,,,,
1478,294885,41320000,Towel-Bath-Beige Xlg,20,Weekly,4,,Monthly,,,,,
1479,294885,41640000,Towel-Hand-Beige,25,Weekly,4,,Monthly,,,,,
1480,320040,41720000,Towel-School-Yellow,10,Weekly,4,,Monthly,,,,,
1481,316737,56105212,Cl-Caravel-Blk-52120,20,Weekly,4,,Monthly,,,,,
1482,316737,56105252,CL-CARAVEL-BLK-52X52,25,Weekly,4,,Monthly,,,,,
1483,316737,56105272,TC-SIG-BLACK 52X72,30,Weekly,4,,Monthly,,,,,
1484,316737,56108585,Cl-Caravel-Blk-85x85,20,Weekly,4,,Monthly,,,,,
1485,316737,56752020,Napkin-Caravl-Sndlwd,700,Weekly,4,,Monthly,,,,,
1486,301994,70622400,Dust Mop-24 Untreate,1,Weekly,4,,Monthly,,,,,
1487,320040,70622400,Dust Mop-24 Untreate,2,Weekly,4,,Monthly,,,,,
1488,320040,70623600,Dust Mop-36 Untreate,2,Weekly,4,,Monthly,,,,,
1489,320040,70626000,Dust Mop-60 Untreate,2,Weekly,4,,Monthly,,,,,
1490,293115,76080304,MAT-NY/RB-OX GRY-3X4,12,Weekly,4,,Monthly,,,,,
1491,298952,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,4,,Monthly,,,,,
1492,301994,76080304,MAT-NY/RB-OX GRY-3X4,8,Weekly,4,,Monthly,,,,,
1493,318323,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,4,,Monthly,,,,,
1494,320040,76080304,MAT-NY/RB-OX GRY-3X4,5,Weekly,4,,Monthly,,,,,
1495,293115,76080310,MAT-NY/RB-OX GRY3X10,8,Weekly,4,,Monthly,,,,,
1496,294022,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,4,,Monthly,,,,,
1497,301994,76080310,MAT-NY/RB-OX GRY3X10,5,Weekly,4,,Monthly,,,,,
1498,313799,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,4,,Monthly,,,,,
1499,316737,76080310,MAT-NY/RB-OX GRY3X10,2,Weekly,4,,Monthly,,,,,
1500,318323,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,4,,Monthly,,,,,
1501,320040,76080310,MAT-NY/RB-OX GRY3X10,4,Weekly,4,,Monthly,,,,,
1502,293115,76080406,MAT-NY/RB-OX GRY-4X6,4,Weekly,4,,Monthly,,,,,
1503,298952,76080406,MAT-NY/RB-OX GRY-4X6,6,Weekly,4,,Monthly,,,,,
1504,301994,76080406,MAT-NY/RB-OX GRY-4X6,5,Weekly,4,,Monthly,,,,,
1505,313799,76080406,MAT-NY/RB-OX GRY-4X6,3,Weekly,4,,Monthly,,,,,
1506,316737,76080406,MAT-NY/RB-OX GRY-4X6,2,Weekly,4,,Monthly,,,,,
1507,318323,76080406,MAT-NY/RB-OX GRY-4X6,2,Weekly,4,,Monthly,,,,,
1508,320040,76080406,MAT-NY/RB-OX GRY-4X6,10,Weekly,4,,Monthly,,,,,
1509,294022,76120304,MAT-COFFEE,1,Weekly,4,,Monthly,,,,,
1510,298952,76280310,MAT-OXF GRY-MHL-3X10,3,Weekly,4,,Monthly,,,,,
1511,318323,86680305,MAT-ALL PURPOSE KL,6,Weekly,4,,Monthly,,,,,
1512,298952,87399023,MOP-WET-TUBE-MF-BL-L,6,Weekly,4,,Monthly,,,,,
1513,313799,87399023,MOP-WET-TUBE-MF-BL-L,1,Weekly,4,,Monthly,,,,,
1514,316737,87399023,MOP-WET-TUBE-MF-BL-L,5,Weekly,4,,Monthly,,,,,
1515,320040,87399023,MOP-WET-TUBE-MF-BL-L,12,Weekly,4,,Monthly,,,,,
1516,171579,1640000,APRON-BIB-POLY-BLACK,90,Weekly,1,,Monthly,,,,,
1517,308514,1640000,APRON-BIB-POLY-BLACK,100,Weekly,1,,Monthly,,,,,
1518,322191,1640000,APRON-BIB-POLY-BLACK,10,Weekly,1,,Monthly,,,,,
1519,171579,11100000,GRILL-PAD,10,Weekly,1,,Monthly,,,,,
1520,322191,11100000,GRILL-PAD,50,Weekly,1,,Monthly,,,,,
1521,171579,11281619,TOWEL-BARMOP-BLSTR,440,Weekly,1,,Monthly,,,,,
1522,273695,11281619,TOWEL-BARMOP-BLSTR,80,Weekly,1,,Monthly,,,,,
